4621.55	3.63429
4622.96	3.65507
4624.38	3.66294
4625.79	3.65815
4627.21	3.64307
4628.62	3.6353
4630.04	3.60706
4631.45	3.62496
4632.87	3.64163
4634.28	3.62967
4635.7	3.6167
4637.11	3.62436
4638.53	3.6446
4639.94	3.6401
4641.36	3.64704
4642.78	3.65608
4644.19	3.65123
4645.61	3.64539
4647.02	3.64288
4648.44	3.65339
4649.85	3.6457
4651.27	3.65193
4652.68	3.65807
4654.1	3.65031
4655.51	3.65155
4656.93	3.64708
4658.34	3.64289
4659.76	3.65318
4661.17	3.64784
4662.59	3.64442
4664	3.64698
4665.42	3.6331
4666.83	3.62053
4668.25	3.62045
4669.66	3.62302
4671.08	3.61897
4672.49	3.62326
4673.91	3.62343
4675.32	3.6181
4676.74	3.63258
4678.15	3.62599
4679.57	3.61702
4680.99	3.62268
4682.4	3.6198
4683.82	3.62029
4685.23	3.61466
4686.65	3.61447
4688.06	3.61182
4689.48	3.61515
4690.89	3.61021
4692.31	3.61127
4693.72	3.59734
4695.14	3.60248
4696.55	3.59817
4697.97	3.59221
4699.38	3.59275
4700.8	3.5946
4702.21	3.57432
4703.63	3.56138
4705.04	3.56804
4706.46	3.57672
4707.88	3.57294
4709.29	3.57573
4710.7	3.57384
4712.12	3.57249
4713.53	3.56762
4714.95	3.56151
4716.37	3.57366
4717.78	3.56667
4719.2	3.56214
4720.61	3.56708
4722.03	3.56171
4723.44	3.56045
4724.86	3.56299
4726.27	3.56358
4727.69	3.55751
4729.1	3.55468
4730.52	3.5524
4731.93	3.54182
4733.35	3.54498
4734.76	3.55763
4736.18	3.54975
4737.59	3.54694
4739.01	3.54724
4740.42	3.54658
4741.84	3.5457
4743.26	3.5506
4744.67	3.54454
4746.09	3.54188
4747.5	3.5405
4748.92	3.54602
4750.33	3.54779
4751.75	3.54375
4753.16	3.54016
4754.58	3.54366
4755.99	3.53752
4757.41	3.54325
4758.82	3.53777
4760.24	3.53074
4761.65	3.52396
4763.07	3.50805
4764.48	3.50366
4765.9	3.50904
4767.31	3.51337
4768.73	3.51278
4770.14	3.50659
4771.56	3.49026
4772.97	3.48943
4774.39	3.4981
4775.81	3.49804
4777.22	3.49775
4778.64	3.49988
4780.05	3.49584
4781.47	3.49507
4782.88	3.49645
4784.3	3.49174
4785.71	3.49038
4787.13	3.4894
4788.54	3.48376
4789.96	3.47946
4791.37	3.47895
4792.79	3.47597
4794.2	3.47673
4795.62	3.47217
4797.03	3.46219
4798.45	3.46026
4799.86	3.45721
4801.28	3.45405
4802.69	3.44827
4804.11	3.43827
4805.52	3.43373
4806.94	3.43319
4808.35	3.43906
4809.77	3.43246
4811.19	3.42538
4812.6	3.41904
4814.02	3.42211
4815.43	3.41462
4816.85	3.40737
4818.26	3.40556
4819.68	3.39537
4821.09	3.39077
4822.51	3.36875
4823.92	3.34228
4825.34	3.33852
4826.75	3.34109
4828.17	3.33874
4829.58	3.32732
4831	3.30395
4832.41	3.28563
4833.83	3.26956
4835.24	3.24651
4836.66	3.21962
4838.07	3.19285
4839.49	3.15595
4840.9	3.11515
4842.32	3.07827
4843.73	3.0302
4845.15	2.969
4846.57	2.90063
4847.98	2.82951
4849.4	2.75209
4850.81	2.67304
4852.23	2.58354
